설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
구청 광장 재활용,서울특별시,마포구,서울특별시 마포구 월드컵로 212,서울특별시 마포구 성산동 370,37.56631284,126.9016157,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
구청 광장,서울특별시,마포구,서울특별시 마포구 월드컵로 212,서울특별시 마포구 성산동 370,37.56631284,126.9016157,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
고산2길 61 노고산체육공원,서울특별시,마포구,서울특별시 마포구 고산2길 61,서울특별시 마포구 노고산동 12-187,37.55397876,126.9408091,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
망원역2번 출구 안쪽(2),서울특별시,마포구,서울특별시 마포구 월드컵로 77,서울특별시 마포구 망원동 378,37.55605729,126.9100339,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
망원역2번 출구 안쪽(1),서울특별시,마포구,서울특별시 마포구 월드컵로 77,서울특별시 마포구 망원동 378,37.55605729,126.9100339,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
시립마포청소년센터 앞 횡단보도 옆,서울특별시,마포구,서울특별시 마포구 월드컵로 212,서울특별시 마포구 성산동 370,37.56631284,126.9016157,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
DMC홍보관 방향 횡단보도 앞,서울특별시,마포구,서울특별시 마포구 월드컵북로 361,서울특별시 마포구 상암동 1653,37.5771097,126.8914039,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
버스정류장 14-361,서울특별시,마포구,서울특별시 마포구 매봉산로 80,서울특별시 마포구 상암동 1615,37.57852975,126.8942848,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
마포구청역 1번 출구 앞,서울특별시,마포구,서울특별시 마포구 월드컵로 202,서울특별시 마포구 성산동 591-2,37.56528704,126.9024641,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
마포구의회 앞 마을버스정류장 (14-563),서울특별시,마포구,서울특별시 마포구 월드컵로 212,서울특별시 마포구 성산동 370,37.56631284,126.9016157,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
마포농수산물시장 입구 횡단보도,서울특별시,마포구,,서울특별시 마포구 성산동 665,37.56827661,126.8927642,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
마포구청사 맞은편횡단보도,서울특별시,마포구,서울특별시 마포구 월드컵로 204,서울특별시 마포구 성산동 591-1,37.56539921,126.9021318,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
디지털미디어시티역 8번 출구 횡단보도 앞(2),서울특별시,마포구,,서울특별시 마포구 상암동 1622-1,37.57712976,126.8978247,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
"디지털미디어시티입구 교차로, 버스정류장(14-509)",서울특별시,마포구,,서울특별시 마포구 상암동 1731,37.57362275,126.8873006,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
버스정류장(14-249),서울특별시,마포구,서울특별시 마포구 월드컵로 61,서울특별시 마포구 망원동 386-3,37.55465441,126.9110639,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
버스정류장(14-253)(2),서울특별시,마포구,서울특별시 마포구 월드컵로 143,서울특별시 마포구 망원동 477-4,37.56048172,126.905632,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
버스정류장(14-253)(1),서울특별시,마포구,서울특별시 마포구 월드컵로 143,서울특별시 마포구 망원동 477-4,37.56048172,126.905632,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
망원역 하나은행 앞 배전함,서울특별시,마포구,서울특별시 마포구 월드컵로 87,서울특별시 마포구 망원동 377-1,37.5564743,126.9092406,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
"망원역 1번 출구, 택시승강장",서울특별시,마포구,서울특별시 마포구 월드컵로 78,서울특별시 마포구 서교동 441-19,37.5560151,126.910469,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
성산2동주민센터 버스정류장(14-158),서울특별시,마포구,서울특별시 마포구 월드컵북로 183-2,서울특별시 마포구 성산동 200-3,37.56790457,126.9082588,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
월드컵북로 221 자전거대여소 옆,서울특별시,마포구,서울특별시 마포구 월드컵북로 221,서울특별시 마포구 성산동 466-6,37.5692779,126.9043255,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
성산아파트 버스정류장(14-163),서울특별시,마포구,서울특별시 마포구 월드컵북로 233,서울특별시 마포구 성산동 446,37.56973229,126.9031355,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
월드컵경기장 서측(문화비축기지) 버스정류장(14-106)(2),서울특별시,마포구,,서울특별시 마포구 성산동 661,37.5702693,126.8945243,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
월드컵경기장 서측(문화비축기지) 버스정류장(14-106)(1),서울특별시,마포구,,서울특별시 마포구 성산동 661,37.5702693,126.8945243,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
신안마을회관,전라남도,해남군,전라남도 해남군 해남읍 신안길 82,전라남도 해남군 해남읍 신안리 138-1,34.56218135,126.6162469,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
해남읍5일시장,전라남도,해남군,,전라남도 해남군 해남읍 남외리 113-1,34.56868837,126.5957116,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
해남군청,전라남도,해남군,,전라남도 해남군 해남읍 수성리 63,34.57354561,126.6004697,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
학동마을회관,전라남도,해남군,전라남도 해남군 해남읍 읍학동길 20-3,전라남도 해남군 해남읍 구교리 839-4,34.58260194,126.5801071,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
해남매일시장,전라남도,해남군,전라남도 해남군 해남읍 읍내길 20-6,전라남도 해남군 해남읍 읍내리 50,34.57030585,126.5989153,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
구교리 소공원 전기차충전소,전라남도,해남군,전라남도 해남군 해남읍 읍관동길 26,전라남도 해남군 해남읍 구교리 526-4,34.57912999,126.5881281,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
안동마을회관,전라남도,해남군,,전라남도 해남군 해남읍 안동리 176-2,34.55250401,126.5832005,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
남천마을회관,전라남도,해남군,전라남도 해남군 해남읍 남천길 37,전라남도 해남군 해남읍 남천리 339-3,34.55973549,126.5680076,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
토리엔비어 앞,서울특별시,마포구,서울특별시 마포구 잔다리로 6,서울특별시 마포구 서교동 363-5,37.55090875,126.9225252,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
한신포차 앞,서울특별시,마포구,서울특별시 마포구 잔다리로 13,서울특별시 마포구 서교동 407-23,37.5505701,126.9216259,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍대상상마당 부근(뷰티플레이 앞),서울특별시,마포구,서울특별시 마포구 어울마당로 65,서울특별시 마포구 서교동 367-5,37.5509577,126.921063,,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
서강로 127-1 버스정류장(14-204),서울특별시,마포구,서울특별시 마포구 서강로 127-1,서울특별시 마포구 노고산동 49-66,37.5539745,126.9347767,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
서강로 111-1 파리바게트 근처 전봇대앞,서울특별시,마포구,서울특별시 마포구 서강로 111-1,서울특별시 마포구 창전동 2-3,37.55319412,126.9332862,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
애오개역 3번 출구 앞,서울특별시,마포구,서울특별시 마포구 마포대로 212-1,,37.55278656,126.9565585,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
공덕역 2번 출구 앞 횡단보도 옆,서울특별시,마포구,서울특별시 마포구 마포대로 109,서울특별시 마포구 공덕동 467,37.54511882,126.9508863,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 6 CU편의점 앞,서울특별시,마포구,서울특별시 마포구 홍익로 6,서울특별시 마포구 서교동 344-15,37.55329783,126.9240508,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 5,서울특별시,마포구,서울특별시 마포구 홍익로 5,서울특별시 마포구 서교동 358-19,37.55311367,126.9237638,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 23 나이키홍대점 앞,서울특별시,마포구,서울특별시 마포구 홍익로 23,서울특별시 마포구 서교동 356-2,37.55429262,126.9222415,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 20 걷고관광초소 옆,서울특별시,마포구,서울특별시 마포구 홍익로 20,서울특별시 마포구 서교동 345-30,37.55438256,126.9228187,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 19 세븐일레븐 앞,서울특별시,마포구,서울특별시 마포구 홍익로 19,서울특별시 마포구 서교동 358-1,37.5540115,126.9226326,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 18 국민은행 앞,서울특별시,마포구,서울특별시 마포구 홍익로 18,서울특별시 마포구 서교동 345-9,37.55422005,126.9230101,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 11 프리스비빌딩 앞(코닥서울쇼룸),서울특별시,마포구,서울특별시 마포구 홍익로 11,서울특별시 마포구 서교동 358-12,37.55350394,126.9232862,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
홍익로 10 서교푸르지오아파트 앞,서울특별시,마포구,서울특별시 마포구 홍익로 10,서울특별시 마포구 서교동 486,37.55376198,126.9236938,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
gs마트 앞,서울특별시,마포구,서울특별시 마포구 잔다리로 40,서울특별시 마포구 서교동 368-9,37.55195907,126.9193376,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
어울마당로 113 양꼬치 앞,서울특별시,마포구,서울특별시 마포구 어울마당로 113,서울특별시 마포구 동교동 163-5,37.55497476,126.9229139,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
어울마당로 107 AA플레이스 앞,서울특별시,마포구,서울특별시 마포구 어울마당로 107,서울특별시 마포구 동교동 163-8,37.55462795,126.9224833,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
"홍대입구역 사거리, 버스정류장(14-832) 앞",서울특별시,마포구,서울특별시 마포구 양화로 100-2,서울특별시 마포구 서교동 427,37.5528524,126.9186684,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
"홍대입구역 사거리, 횡단보도 앞",서울특별시,마포구,서울특별시 마포구 양화로 100-2,서울특별시 마포구 서교동 427,37.5528524,126.9186684,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
독막로 래미안밤섬아파트 서강육교 앞 버스정류장(14-126),서울특별시,마포구,,서울특별시 마포구 상수동 1-3,37.54765426,126.9272266,,일반쓰레기,서울특별시 마포구청,02-3153-9222,2025-11-28,3130000,서울특별시 마포구
사교마을회관,전라남도,해남군,,전라남도 해남군 문내면 용암리 300-5,34.58853335,126.3580555,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
원동마을회관,전라남도,해남군,,전라남도 해남군 문내면 용암리 733-6,34.59781368,126.3469407,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
무고마을회관,전라남도,해남군,전라남도 해남군 문내면 무고길 64,전라남도 해남군 문내면 무고리 168-1,34.63100565,126.314658,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
동내마을회관,전라남도,해남군,전라남도 해남군 문내면 동헌길 30,전라남도 해남군 문내면 동외리 1117-1,34.59175651,126.3097889,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
덕송마을회관,전라남도,해남군,전라남도 해남군 산이면 덕송길 21,전라남도 해남군 산이면 덕송리 817,34.68063558,126.430966,,재활용쓰레기,전라남도 해남군청,061-530-5336,2025-11-21,4930000,전라남도 해남군
